id,ps_x,ps_y,ps_orient,ps_vp,ps_vc,ps_of1,ps_of2,ps_of3,ps_det,ps_col,sivic_x,sivic_y,sivic_orient,sivic_vp,sivic_vc,sivic_of1,sivic_of2,sivic_of3,sivic_det,sivic_col,sivic_conf,theory_of1,SafeViol
219,72.42657,43.20007,159.69081,4,15.21381,0.309154,4,0,0,1,210.273426,308.549926,-20.309191,4,54.7697,0.045409,4,0,0,1,0.75,9.330016,1
220,72.59064,43.18806,159.7345,3.86325,15.21017,0.446218,0.091489,0.018815,1,1,210.109364,308.561945,-20.265505,3.863252,54.756624,0.334407,4,0.018247,0,1,0.4,8.875256,1
221,72.77976,47.48997,141.01931,1,23.88355,0.549672,0.065916,0,0,1,209.920243,304.260034,-38.980692,1,85.980776,0.334907,0.433254,0,0,1,0.35,0.202555,1
222,72.94307,42.57579,145.28173,4.03338,24.70941,0.244389,4,0,0,1,209.756932,309.174215,-34.718274,4.033378,88.953862,0.581136,4,0,0,0,0.6,1.518964,1
223,73.41677,44.36218,151.41448,3.28972,24.9457,0.285195,4,0,0,1,209.283231,307.387823,-28.585522,3.289722,89.804505,0.19422,4,0.134442,0,1,0.65,2.345597,1
224,73.4177,44.36212,151.41556,3.28565,24.94588,0.292155,4,0,0,1,209.282299,307.387884,-28.584436,3.285651,89.805166,0.216101,4,0.114006,0,1,0.45,2.336371,1
225,73.44518,44.35718,151.42288,3.36334,24.93556,0.213821,4,0,0,1,209.254823,307.39282,-28.577124,3.363337,89.768002,0.104834,4,0,0,1,0.45,2.514198,1
226,73.44611,44.35712,151.42396,3.35927,24.93574,0.222123,4,0,0,1,209.253891,307.39288,-28.576038,3.359266,89.768663,0.087889,4,0,0,1,0.5,2.505206,1
227,73.4522,42.98192,151.87906,4.14622,23.38425,0.502092,4,0.135535,0,1,209.247802,308.768085,-28.120937,4.146218,84.183295,0.315878,4,0.226312,0,1,0.4,3.545705,1
228,73.48184,44.37468,151.42697,3.28987,24.95066,0.286791,4,0,0,1,209.218165,307.375319,-28.573028,3.289872,89.822365,0.241731,4,0.076742,0,1,0.4,2.364923,1
229,73.73161,47.41192,146.85771,1.03453,23.90527,0.298776,0.041661,0,0,1,208.968389,304.338085,-33.142292,1.034534,86.05897,0.061422,0.093785,0,1,1,0.45,0.053545,0
230,73.74092,47.42468,147.04877,1.00888,23.92295,0.263234,0.041731,0,0,1,208.959083,304.325323,-32.951227,1.008875,86.122613,0.130447,4,0,0,1,0.35,0.047179,1
231,73.7468,47.28869,146.79933,1.03563,23.90586,0.182515,0.427868,0,0,1,208.953201,304.46131,-33.200666,1.035633,86.061112,0.105275,0.093784,0,1,1,0.2,0.106075,0
232,73.81691,43.42195,158.58395,5,22.61858,0.430123,4,0.014598,0,1,208.883095,308.328052,-21.416051,5,81.426873,0.2815,4,0.120139,0,1,0.45,7.346513,1
233,73.85995,43.92282,158.73067,4.71145,23.18684,0.3028,4,0,0,1,208.840048,307.827178,-21.269329,4.711452,83.47263,0.213272,4,0,0,1,0.6,6.842879,1
234,73.93282,43.56204,151.94456,4.11405,25,0.237863,4,0,0,1,208.767181,308.187965,-28.055444,4.11405,90,0.246835,4,0,0,1,0.65,3.49663,1
235,73.94578,36.74388,146.37406,5,14.19906,0.898819,4,0.034996,0,1,208.754224,315.006119,-33.625936,5,51.116608,0.513273,4,0.443006,0,0,0.65,4.746944,1
236,73.96666,43.9155,158.51481,4.75226,23.34232,0.259509,4,0,0,1,208.73334,307.834501,-21.485187,4.752263,84.032358,0.337115,4,0,0,1,0.6,6.850069,1
237,73.97038,43.91518,158.51313,4.75122,23.34545,0.259803,0.04204,0,0,1,208.729618,307.83482,-21.486869,4.751221,84.043628,0.33176,4,0,0,1,0.5,6.846016,1
238,74.44216,44.05941,157.04376,4.46315,24.48609,0.214007,4,0,0,1,208.257844,307.690595,-22.956238,4.463154,88.149935,0.131862,4,0,0,1,0.45,5.655307,1
239,74.44583,43.9909,151.38206,3.11078,23.67165,0.615203,0.052712,0.136966,0,1,208.254168,307.759099,-28.617937,3.110779,85.217928,0.142716,4,0.538866,0,1,0.55,2.058292,1
240,74.44971,43.97024,151.3832,3.11885,23.66564,0.625147,0.053594,0.146934,0,1,208.250291,307.77976,-28.616797,3.118852,85.196317,0.13982,4,0.536844,0,1,0.65,2.059749,1
241,74.47038,40.09427,133.82496,3.29179,23.76871,1.914751,4,0.027569,0,0,208.22962,311.655727,-46.175043,3.291789,85.567373,0.214787,4,0.415809,0,1,0.65,3.399865,1
242,74.50568,44.05463,157.02083,4.4553,24.48204,0.205528,4,0,0,1,208.194324,307.695371,-22.979169,4.455295,88.135328,0.233861,4,0,0,1,0.3,5.641009,1
243,74.60082,42.97189,153.09433,4.23126,24.79346,0.82054,0.089027,0.152187,0,1,208.099176,308.778109,-26.905674,4.231261,89.256446,0.631289,4,0.44401,0,1,0.45,3.476703,1
244,74.6251,43.01895,153.0935,4.24125,24.76374,0.766552,4,0.071894,0,1,208.074905,308.731051,-26.9065,4.241248,89.149461,0.671289,4,0.351168,0,1,0.3,3.561297,1
245,74.74374,41.82998,40.91132,1.43614,12.27733,0.683016,0.134955,0.005393,1,1,207.956258,309.920024,-139.088685,1.436142,44.198388,0.473759,0.320438,0.09768,1,1,0.2,1.009977,0
246,74.7934,42.55765,152.25072,4.37804,24.72603,0.918207,0.096209,0.022596,0,1,207.906605,309.192353,-27.749281,4.378036,89.013719,0.666216,4,0.346503,0,1,0.4,3.350393,1
247,74.79358,42.5577,152.25079,4.37804,24.72595,0.918273,0.096222,0.022174,0,1,207.906425,309.192299,-27.749215,4.378038,89.013424,0.666507,4,0.346003,0,1,0.3,3.350523,1
248,74.82197,42.55591,152.2882,4.37758,24.73292,0.928159,0.09665,0.010324,0,1,207.878033,309.194086,-27.711802,4.377584,89.038512,0.672352,4,0.336232,0,1,0.4,3.35394,1
249,74.8368,41.47607,149.98605,4.65682,24.17496,1.140212,0.135879,0.082207,0,0,207.863198,310.273926,-30.013947,4.656819,87.029852,0.212938,4,0.46523,0,1,0.45,2.829934,1
250,74.86331,41.49254,149.99037,4.65586,24.17719,1.127244,0.109209,0.055789,0,1,207.836694,310.257462,-30.009634,4.655855,87.037882,0.199617,4,0.442003,0,1,0.4,2.847351,1
251,74.9078,43.54244,150.3066,3.23606,23.84307,0.762002,0.08219,0.021361,0,1,207.792204,308.207557,-29.693397,3.236064,85.835036,0.275463,4,0.281656,0,1,0.4,1.806998,1
252,74.90832,43.66059,150.30733,3.37068,23.83005,0.473511,0.064342,0,0,1,207.791679,308.089412,-29.692668,3.370684,85.788181,0.426986,4,0,0,1,0.45,2.24831,1
253,74.93137,43.78382,153.05631,4.18645,25,0.082153,4,0,0,1,207.768631,307.966179,-26.943691,4.186454,90,0.418798,4,0,0,1,0.45,4.141087,1
254,75.03848,40.73839,137.08641,3.63826,24.01416,1.088574,0.100186,0.110823,0,1,207.661522,311.011613,-42.913589,3.638256,86.450979,0.7085,4,0.210966,0,0,0.35,1.70561,1
255,75.11927,42.65948,152.8404,4.16512,24.16592,1.022523,0.122494,0.146283,0,1,207.580727,309.090518,-27.159599,4.165116,86.997323,0.541803,4,0.398763,0,1,0.3,3.305769,1
256,75.41865,41.49886,150.68299,4.68084,24.24074,1.193609,0.117087,0.042458,0,0,207.281355,310.251137,-29.317014,4.68084,87.266662,0.388572,4,0.176275,0,1,0.6,3.063952,1
257,75.49192,44.36856,147.89726,2.83378,25,0.303849,4,0,0,1,207.20808,307.381445,-32.102739,2.833782,90,0.27071,4,0,0,1,0.35,1.200771,1
258,75.49889,42.33225,149.7667,4.22425,24.63337,0.793525,0.095268,0.009122,0,1,207.201109,309.417753,-30.233296,4.224253,88.680117,0.017292,4,0.665534,0,1,0.5,2.605439,1
259,75.52194,43.62615,147.16529,3.02066,24.32391,0.5629,0.081762,0.054465,0,1,207.178056,308.123851,-32.834712,3.020657,87.56606,0.427749,4,0.249407,0,1,0.3,1.004545,1
260,75.56679,42.70227,152.50451,4.12335,24.05286,0.900556,0.103651,0.152943,0,1,207.133209,309.047732,-27.495486,4.12335,86.590303,0.299078,4,0.040576,0,1,0.55,3.318066,1
261,75.59754,42.7221,152.34736,4.12472,24.07532,0.851285,0.101768,0.011423,0,1,207.102464,309.0279,-27.652641,4.124715,86.671158,0.244289,4,0.059703,0,1,0.5,3.316961,1
262,75.61848,42.68786,152.10044,4.13303,24.08999,0.851495,0.100677,0.024501,0,1,207.08152,309.062145,-27.899561,4.133028,86.723957,0.204518,4,0.084995,0,1,0.6,3.269716,1
263,75.63047,44.09341,149.62546,3.05927,24.25887,0.352153,0.041743,0,0,1,207.06953,307.656592,-30.374541,3.05927,87.331935,0.39692,4,0,0,1,0.5,1.819578,1
264,75.68831,42.92677,40,1.35046,12.15169,0.05534,0.090052,0,1,1,207.011695,308.823233,-140,1.350455,43.746079,0.108207,0.105119,0,1,1,0.25,0.134009,0
265,75.6893,42.92374,40,1.35045,12.15195,0.052389,0.090031,0,1,1,207.010705,308.826265,-140,1.350454,43.747009,0.10526,0.266624,0,1,1,0.4,0.137132,0
266,75.6941,42.43672,151.64607,4.2786,23.79102,0.775188,0.080117,0.0632,0,1,207.005897,309.313282,-28.353929,4.278599,85.647676,0.226319,4,0.067982,0,1,0.85,3.437884,1
267,75.71658,42.60856,149.23679,4.13399,24.04293,0.394264,4,0.093393,0,1,206.983425,309.141442,-30.763213,4.133985,86.554556,0.61065,4,0,0,0,0.4,2.864881,1
268,75.72979,42.97942,40,1.34922,12.1483,0.101714,0.090005,0,1,1,206.97021,308.770584,-140,1.349219,43.733894,0.169806,0.212789,0,1,1,0.35,0.083289,0
269,75.74339,42.51598,149.88873,4.18357,24.04214,0.536252,0.062612,0.137043,0,1,206.95661,309.234018,-30.111274,4.183572,86.551699,0.421543,4,0,0,0,0.7,2.97412,1
270,75.75079,42.46917,149.58316,4.17114,23.97633,0.523918,4,0.046014,0,1,206.949213,309.280835,-30.416841,4.171142,86.314773,0.52604,4,0.035721,0,0,0.6,2.886679,1
271,75.76327,42.45139,149.54409,4.15992,23.97861,0.55404,0.071252,0.00704,0,1,206.936734,309.298608,-30.455913,4.159924,86.323006,0.528389,4,0,0,0,0.3,2.839133,1
272,75.77739,42.5171,149.88826,4.16883,24.02782,0.542253,0.065732,0.023063,0,1,206.922612,309.232897,-30.111737,4.168829,86.500146,0.425082,4,0.213555,0,0,0.45,2.951616,1
273,75.78823,42.51078,149.90342,4.14639,24.0262,0.58946,0.067961,0.113693,0,1,206.91177,309.239225,-30.096578,4.146387,86.494332,0.416797,4,0.130225,0,1,0.3,2.898717,1
274,75.79118,42.51062,149.90369,4.14409,24.02884,0.593028,0.068093,0.112051,0,1,206.908816,309.239377,-30.096315,4.14409,86.503807,0.401314,4,0.124898,0,1,0.25,2.892739,1
275,75.85969,42.51548,151.75258,4.37774,24.51159,0.746507,0.062804,0.145122,0,1,206.840313,309.234516,-28.24742,4.377743,88.241718,0.031865,4,0.535268,0,1,0.55,3.483814,1
276,75.8643,42.51582,151.74252,4.37775,24.51379,0.744352,0.06269,0.14479,0,1,206.8357,309.234178,-28.25748,4.377745,88.249647,0.017044,4,0.537415,0,1,0.5,3.482629,1
277,75.86854,42.49172,151.09423,4.20223,23.90279,0.733339,0.079099,0.090557,0,1,206.831464,309.258276,-28.905767,4.202226,86.050037,0.393803,4,0.604289,0,1,0.35,3.221723,1
278,75.90333,42.5058,149.8769,4.16891,24.02347,0.541053,0.070175,0.024273,0,1,206.796671,309.2442,-30.123102,4.16891,86.484486,0.481794,4,0.053167,0,0,0.7,2.958114,1
279,75.98545,42.96209,51.57329,1.54884,24.53386,1.925827,4,0.035283,0,0,206.714547,308.787914,-128.426712,1.548841,88.321896,0.528431,0.320438,0.503192,1,1,0.15,3.898065,0
280,75.98669,42.97664,51.23263,1.56549,24.53085,1.880511,4,0.128728,0,0,206.71331,308.773365,-128.76737,1.565488,88.311057,0.306826,0.067833,0.351613,1,1,0.15,3.824785,0
281,75.98906,42.97024,51.47344,1.57881,24.51967,1.841375,4,0.060869,0,0,206.710937,308.779758,-128.526563,1.57881,88.270806,0.285569,0.058456,0.26797,1,1,0.1,3.817026,0
282,76.00363,42.53668,149.94035,4.1536,24.03603,0.556252,4,0.072484,0,1,206.696373,309.213324,-30.059651,4.153599,86.529712,0.541267,0.133033,0,0,0,0.4,2.970612,1
283,76.01632,42.51085,149.87478,4.16889,24.02319,0.524349,4,0.052312,0,1,206.683683,309.239146,-30.125219,4.168891,86.48349,0.56051,4,0,0,0,0.45,2.978267,1
284,76.03795,41.40976,138.81393,3.497,24.32956,0.903351,0.098807,0.056123,0,1,206.662051,310.340243,-41.186069,3.497004,87.586415,0.626414,4,0.01058,0,0,0.25,1.071405,1
285,76.0385,41.41553,138.13678,3.48055,24.29224,0.813196,0.103252,0.163177,0,1,206.661497,310.334466,-41.863223,3.480546,87.452073,0.794572,4,0,0,0,0.3,1.173811,1
286,76.0392,41.42723,138.24243,3.5196,24.30275,0.754405,0.098454,0.126598,0,1,206.660802,310.322774,-41.757574,3.519601,87.489894,0.827346,4,0,0,0,0.55,1.077373,1
287,76.0394,44.34124,67.41098,1.09775,24.06018,1.195131,0.107071,0.100366,0,1,206.660602,307.408762,-112.58902,1.097752,86.61664,0.276964,0.105113,0.885005,1,1,0.15,4.267127,0
288,76.04145,44.34132,67.4164,1.09778,24.05905,1.194975,0.107281,0.087554,0,1,206.65855,307.408684,-112.583599,1.097778,86.612589,0.280295,0.190115,0.870426,1,1,0.2,4.267155,0
289,76.04167,44.34133,67.41108,1.09778,24.06036,1.194989,0.107139,0.095619,0,1,206.65833,307.40867,-112.588921,1.09778,86.617304,0.277864,0.190115,0.880639,1,1,0.25,4.266952,0
290,76.04205,44.39322,67.57433,1.09242,24.05487,1.155275,0.105618,0.091146,0,1,206.657947,307.356779,-112.425671,1.09242,86.597515,0.597967,0.190115,0.874116,1,1,0.2,4.231204,0
291,76.0425,44.39354,66.36271,1.11212,24.06216,1.130538,0.107681,0.227519,0,1,206.657499,307.35646,-113.637292,1.112116,86.623762,0.322742,0.190119,0.590446,1,1,0.2,4.134389,0
292,76.0865,44.33578,67.59491,1.09959,24.04871,1.195237,0.109413,0.222051,0,1,206.613499,307.41422,-112.405086,1.09959,86.575373,0.303622,0.105114,0.706458,1,1,0.25,4.279197,0
293,76.09534,43.25024,148.85722,3.12837,24.32012,0.989363,0.10036,0.08646,0,1,206.604662,308.499763,-31.142785,3.128366,87.552432,0.565307,4,0.081917,0,1,0.5,1.09962,1
294,76.09709,43.23797,148.84471,3.23854,24.30922,0.860428,0.086095,0.006105,0,1,206.60291,308.512026,-31.155294,3.238543,87.513186,0.157794,4,0.399525,0,1,0.45,1.347574,1
295,76.09922,43.2385,148.84006,3.23884,24.30941,0.859037,0.086059,0.004543,0,1,206.600778,308.511505,-31.159943,3.23884,87.513867,0.158558,4,0.397779,0,1,0.3,1.348471,1
296,76.12203,43.2667,148.86146,3.12829,24.32233,0.975299,0.100773,0.061752,0,1,206.577975,308.483303,-31.138544,3.128289,87.560386,0.571685,4,0.058684,0,1,0.5,1.118183,1
297,76.12225,42.86404,152.16534,4.12526,24.99998,0.812325,0.084674,0.099395,0,1,206.577748,308.885962,-27.834657,4.125257,89.999935,0.261061,4,0.443405,0,1,0.45,3.148553,1
298,76.1227,44.34623,160,5,25,0.087219,4,0,0,1,206.577304,307.403774,-20,5,90,0.029115,4,0,0,1,0.7,7.619679,1
299,76.19011,43.26294,148.67265,3.20132,24.30372,0.844398,0.093298,0.092595,0,1,206.509889,308.487059,-31.327346,3.201315,87.493393,0.394325,4,0.132504,0,1,0.4,1.279495,1
300,76.22533,43.25571,148.67281,3.19665,24.29582,0.865311,0.09637,0.017226,0,1,206.474674,308.494293,-31.327187,3.196652,87.464955,0.473503,4,0.051388,0,1,0.4,1.267718,1
301,76.23686,42.50857,149.55944,4.17132,24.08115,0.478098,4,0.091804,0,1,206.463145,309.241429,-30.440559,4.171317,86.692143,0.666669,4,0,0,0,0.5,2.947702,1
302,76.24966,42.35297,149.52009,4.2136,24.08574,0.58533,4,0.026396,0,1,206.450342,309.397035,-30.479911,4.213596,86.708673,0.523975,4,0,0,0,0.5,2.884995,1
303,76.25474,42.36802,149.48289,4.20177,24.08518,0.554545,4,0.147651,0,1,206.445262,309.381982,-30.51711,4.201768,86.706644,0.570717,4,0,0,0,0.55,2.868719,1
304,76.37914,42.40412,139.89341,2.77907,24.47901,1.248211,0.108382,0.029348,0,0,206.320858,309.345884,-40.106592,2.779068,88.124449,0.485258,4,0.073991,0,1,0.75,1.411975,1
305,76.38796,42.424,139.93274,2.78648,24.4794,1.233789,0.107261,0.04151,0,0,206.312036,309.325996,-40.067261,2.786482,88.125828,0.450401,4,0.090737,0,1,0.7,1.372136,1
306,76.42136,42.42491,147.75047,3.55911,24.75993,1.14262,0.103305,0.137958,0,0,206.27864,309.32509,-32.249532,3.559108,89.135735,0.380522,4,0.557479,0,1,0.45,1.048595,1
307,76.45132,42.43394,139.81617,2.76965,24.47675,1.232324,0.110074,0.070072,0,0,206.248685,309.316061,-40.183833,2.769652,88.116297,0.139137,4,0.591071,0,1,0.2,1.402206,1
308,76.51661,43.36138,148.74364,3.21376,24.79137,0.805307,0.071514,0.019982,0,1,206.183393,308.388618,-31.256365,3.213764,89.24894,0.186769,4,0.25496,0,1,0.6,1.300242,1
309,76.5183,43.40344,148.7506,3.19888,24.77949,0.774441,0.071701,0.109848,0,1,206.181705,308.346559,-31.249403,3.198884,89.206149,0.229061,4,0.164861,0,1,0.55,1.311556,1
310,76.52327,43.38962,148.73725,3.20268,24.78764,0.797314,0.071367,0.135249,0,1,206.176726,308.360376,-31.262753,3.202677,89.235502,0.214303,4,0.199818,0,1,0.45,1.304077,1
311,76.57698,44.54443,155.87771,3.16761,23.1853,0.449619,0.050935,0,0,1,206.123025,307.205568,-24.122289,3.167606,83.467097,0.045794,4,0,0,1,0.6,3.563276,1
312,76.60026,43.61076,151.31436,3.22441,23.78189,0.734712,0.071483,0.093828,0,1,206.099738,308.139236,-28.685645,3.224412,85.614804,0.008246,4,0.052838,0,1,0.8,2.151685,1
313,76.61351,43.43322,148.76753,3.23363,24.77815,0.696884,0.070576,0.080349,0,1,206.086487,308.316779,-31.232467,3.23363,89.201325,0.163428,4,0.161655,0,1,0.75,1.432877,1
314,76.61984,43.52908,148.65665,3.22967,24.75977,0.598727,0.057993,0.002056,0,1,206.080157,308.220919,-31.343352,3.229665,89.135186,0.252821,4,0.065529,0,1,0.5,1.515185,1
315,76.63485,42.13778,152.64809,4.97292,24.07161,0.52718,4,0.068561,0,1,206.065148,309.612217,-27.35191,4.972924,86.657782,0.408358,4,0.076411,0,0,0.65,4.912417,1
316,76.63647,42.16407,152.67032,5,24.06067,0.466306,4,0.103707,0,1,206.063528,309.585932,-27.329676,5,86.618429,0.452422,4,0.130534,0,0,0.4,5.009305,1
317,76.64055,46.49773,160,2.40103,23.56361,0.152075,0.078298,0,0,1,206.059455,305.252269,-20,2.40103,84.828978,0.18067,4,0,0,1,0.6,3.573739,1
318,76.64422,46.34435,160,2.42187,23.55201,0.045725,4,0,0,1,206.055777,305.40565,-20,2.421866,84.787236,0.105784,4,0,0,1,0.6,3.48366,1
319,76.68463,44.28648,40,1,12.42346,0.281838,0.103874,0,1,1,206.015371,307.463518,-140,1,44.724453,0.511287,0.266596,0.169187,1,1,0.25,0.725786,0
320,76.70246,43.34007,145.14206,2.723,23.98954,0.913463,0.097396,0.071541,0,1,205.997541,308.409932,-34.857941,2.722999,86.362334,0.433735,4,0.134124,0,1,0.5,0.078034,1
321,76.73768,43.33283,145.14222,2.71833,23.98164,0.915632,0.099988,0.151913,0,1,205.962325,308.417167,-34.857783,2.718335,86.333896,0.014025,4,0.048493,0,1,0.5,0.036006,1
322,76.73991,43.31951,145.35578,2.733,23.95504,0.930666,0.101365,0.121658,0,1,205.960089,308.430491,-34.644218,2.733002,86.238153,0.025401,4,0.023329,0,1,0.45,0.09656,1
323,76.75792,43.3336,145.12166,2.7366,23.95703,0.885932,0.100707,0.095629,0,1,205.942081,308.416403,-34.878343,2.736598,86.245319,0.055604,4,0.61571,0,1,0.35,0.102701,1
324,76.75958,43.33547,144.52807,2.73517,23.95847,0.805548,0.100361,0.043866,0,1,205.94042,308.414526,-35.471935,2.735174,86.250498,0.182977,4,0.544378,0,1,0.3,0.029658,1
325,76.76729,42.93497,147.72117,3.31703,24.50578,0.897044,0.08791,0.038782,0,1,205.93271,308.815026,-32.278829,3.317033,88.220805,0.048386,4,0.456862,0,1,0.5,1.122675,1
326,76.7683,41.7822,140.60005,3.18041,24.583,1.286814,0.126447,0.061249,0,0,205.9317,309.967803,-39.399953,3.180413,88.498804,0.13492,4,0.044742,0,1,0.8,1.120773,1
327,76.77064,42.93854,147.7782,3.34548,24.50021,0.852406,0.084999,0.093528,0,1,205.929359,308.811464,-32.221804,3.345483,88.200742,0.463186,4,0.525908,0,1,0.3,1.198477,1
328,76.81687,44.53634,160,3.50678,21.4702,0.539876,0.062725,0,0,1,205.883133,307.213658,-20,3.506782,77.292737,0.261867,4,0,0,1,0.9,5.643523,1
329,76.82486,45.52862,153.74465,2.83485,24.68762,0.272047,4,0,0,1,205.875145,306.221379,-26.255351,2.834846,88.875427,0.539734,0.326918,0,0,0,0.2,3.043158,1
330,76.85163,42.96081,147.68693,3.33096,24.49454,0.830739,0.088493,0.099087,0,1,205.848373,308.78919,-32.31307,3.330955,88.180337,0.100672,4,0.35127,0,1,0.4,1.187927,1
331,76.86468,45.14363,153.53814,2.55455,24.25735,0.382803,4,0,0,1,205.835316,306.606366,-26.461861,2.554554,87.326447,0.05701,4,0,0,1,0.65,2.05714,1
332,76.99974,44.70643,152.95297,3.18159,24.85604,0.150206,4,0,0,1,205.700258,307.043572,-27.047034,3.181589,89.481758,0.326353,4,0,0,1,0.65,2.984442,1
333,77.00042,44.94026,160,4.12547,25,0.092294,4,0,0,1,205.699576,306.809737,-20,4.125469,90,0.090425,4,0,0,1,0.4,6.176531,1
334,77.17807,43.2348,148.92765,3.16049,24.60311,0.948383,0.104582,0.036734,0,1,205.521928,308.515197,-31.072355,3.16049,88.571194,0.57617,4,0.594998,0,1,0.6,1.193591,1
335,77.18678,46.2202,144.88312,1.19249,21.67999,0.243666,0.055408,0,0,1,205.513224,305.529805,-35.116877,1.192485,78.047964,0.077718,4,0,0,1,0.5,0.41528,1
336,77.29212,46.19669,144.73186,1.20809,21.70316,0.226185,0.055707,0,0,1,205.407876,305.553314,-35.268137,1.20809,78.131363,0.046987,4,0,0,1,0.35,0.400503,1
337,77.34506,42.29222,141.33954,2.98587,24.08581,1.043264,0.110882,0.052977,0,1,205.354945,309.457781,-38.660463,2.98587,86.708906,0.412933,4,0.136666,0,1,0.4,0.757498,1
338,77.35565,42.3313,141.34429,2.97985,24.08562,1.017331,0.111337,0.024036,0,1,205.344351,309.418699,-38.655711,2.979853,86.708244,0.440335,4,0.108813,0,1,0.5,0.728933,1
339,77.38138,43.56387,151.34973,3.82526,24.67941,0.206019,0.040939,0,0,1,205.318617,308.186134,-28.650275,3.825257,88.845871,0.53297,4,0,0,0,0.35,3.335126,1
340,77.43125,42.63421,155.85135,4.10707,21.83348,1.074609,0.119694,0.132496,0,1,205.26875,309.11579,-24.148651,4.107073,78.600511,0.115278,4,0.07941,0,1,0.65,4.913314,1
341,77.44794,43.21024,140.81252,2.62656,24.18617,0.688835,0.071621,0.122432,0,1,205.252059,308.539756,-39.187483,2.626561,87.070196,0.572549,4,0,0,0,0.45,0.688184,1
